time_attendance_id,employee_id,attendance_date,clock_in,clock_in_ip_address,clock_in_out,clock_out,clock_out_ip_address,clock_in_latitude,clock_in_longitude,clock_out_latitude,clock_out_longitude,status
571,1,2018-10-12,2018-10-12 9:18:00,199:200:54:542,10,2018-10-12 5:38:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
572,2,2018-10-12,2018-10-12 9:20:00,199:200:54:542,10,2018-10-12 5:35:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
573,3,2018-10-12,2018-10-12 9:20:00,199:200:54:542,13,2018-10-12 5:38:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
574,4,2018-10-12,2018-10-12 9:23:00,199:200:54:542,12,2018-10-12 5:37:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
575,5,2018-10-12,2018-10-12 9:23:00,199:200:54:542,4,2018-10-12 5:34:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
576,6,2018-10-12,2018-10-12 9:22:00,199:200:54:542,12,2018-10-12 5:37:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
577,7,2018-10-12,2018-10-12 9:18:00,199:200:54:542,6,2018-10-12 5:30:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
578,8,2018-10-12,2018-10-12 9:21:00,199:200:54:542,11,2018-10-12 5:32:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
579,9,2018-10-12,2018-10-12 9:22:00,199:200:54:542,4,2018-10-12 5:34:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
580,10,2018-10-12,2018-10-12 9:18:00,199:200:54:542,14,2018-10-12 5:37:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
581,11,2018-10-12,2018-10-12 9:15:00,199:200:54:542,8,2018-10-12 5:35:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
582,12,2018-10-12,2018-10-12 9:23:00,199:200:54:542,5,2018-10-12 5:39:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
583,13,2018-10-12,2018-10-12 9:20:00,199:200:54:542,12,2018-10-12 5:31:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
584,14,2018-10-12,2018-10-12 9:18:00,199:200:54:542,5,2018-10-12 5:39:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
585,15,2018-10-12,2018-10-12 9:23:00,199:200:54:542,5,2018-10-12 5:35:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
586,16,2018-10-12,2018-10-12 9:22:00,199:200:54:542,5,2018-10-12 5:36:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
587,17,2018-10-12,2018-10-12 9:17:00,199:200:54:542,10,2018-10-12 5:35:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
588,18,2018-10-12,2018-10-12 9:15:00,199:200:54:542,5,2018-10-12 5:34:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
589,19,2018-10-12,2018-10-12 9:21:00,199:200:54:542,12,2018-10-12 5:39:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
590,20,2018-10-12,2018-10-12 9:16:00,199:200:54:542,6,2018-10-12 5:33:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
591,21,2018-10-12,2018-10-12 9:21:00,199:200:54:542,14,2018-10-12 5:35:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
592,22,2018-10-12,2018-10-12 9:15:00,199:200:54:542,12,2018-10-12 5:34:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
593,23,2018-10-12,2018-10-12 9:16:00,199:200:54:542,12,2018-10-12 5:39:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
594,24,2018-10-12,2018-10-12 9:23:00,199:200:54:542,12,2018-10-12 5:30:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
595,25,2018-10-12,2018-10-12 9:18:00,199:200:54:542,9,2018-10-12 5:32:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
596,26,2018-10-12,2018-10-12 9:19:00,199:200:54:542,12,2018-10-12 5:35:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
597,27,2018-10-12,2018-10-12 9:22:00,199:200:54:542,6,2018-10-12 5:35:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
598,28,2018-10-12,2018-10-12 9:16:00,199:200:54:542,7,2018-10-12 5:36:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
599,29,2018-10-12,2018-10-12 9:21:00,199:200:54:542,9,2018-10-12 5:35:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
600,30,2018-10-12,2018-10-12 9:16:00,199:200:54:542,8,2018-10-12 5:38:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
601,31,2018-10-12,2018-10-12 9:16:00,199:200:54:542,13,2018-10-12 5:38:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
602,32,2018-10-12,,,,,,,,,,Absent
603,33,2018-10-12,2018-10-12 9:17:00,199:200:54:542,14,2018-10-12 5:33:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
604,34,2018-10-12,2018-10-12 9:16:00,199:200:54:542,12,2018-10-12 5:34:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
605,35,2018-10-12,2018-10-12 9:19:00,199:200:54:542,12,2018-10-12 5:34:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
606,36,2018-10-12,2018-10-12 9:18:00,199:200:54:542,5,2018-10-12 5:31:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
607,37,2018-10-12,2018-10-12 9:15:00,199:200:54:542,6,2018-10-12 5:31:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
608,38,2018-10-12,2018-10-12 9:23:00,199:200:54:542,7,2018-10-12 5:32:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
609,39,2018-10-12,2018-10-12 9:24:00,199:200:54:542,8,2018-10-12 5:34:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
610,40,2018-10-12,2018-10-12 9:24:00,199:200:54:542,11,2018-10-12 5:38:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
611,41,2018-10-12,2018-10-12 9:15:00,199:200:54:542,9,2018-10-12 5:38:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
612,42,2018-10-12,2018-10-12 9:18:00,199:200:54:542,5,2018-10-12 5:33:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
613,43,2018-10-12,2018-10-12 9:19:00,199:200:54:542,6,2018-10-12 5:39:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
614,44,2018-10-12,2018-10-12 9:19:00,199:200:54:542,5,2018-10-12 5:36:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
615,45,2018-10-12,2018-10-12 9:24:00,199:200:54:542,6,2018-10-12 5:35:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
616,46,2018-10-12,2018-10-12 9:20:00,199:200:54:542,7,2018-10-12 5:34:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
617,47,2018-10-12,2018-10-12 9:20:00,199:200:54:542,11,2018-10-12 5:38:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
618,48,2018-10-12,,,,,,,,,,Absent
619,49,2018-10-12,2018-10-12 9:15:00,199:200:54:542,7,2018-10-12 5:37:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
620,50,2018-10-12,2018-10-12 9:18:00,199:200:54:542,11,2018-10-12 5:35:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
621,51,2018-10-12,2018-10-12 9:16:00,199:200:54:542,6,2018-10-12 5:34:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
622,52,2018-10-12,2018-10-12 9:19:00,199:200:54:542,14,2018-10-12 5:38:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
623,53,2018-10-12,2018-10-12 9:15:00,199:200:54:542,9,2018-10-12 5:33:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
624,54,2018-10-12,2018-10-12 9:21:00,199:200:54:542,8,2018-10-12 5:33:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
625,55,2018-10-12,2018-10-12 9:21:00,199:200:54:542,12,2018-10-12 5:32:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
626,56,2018-10-12,2018-10-12 9:17:00,199:200:54:542,10,2018-10-12 5:33:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
627,57,2018-10-12,2018-10-12 9:20:00,199:200:54:542,14,2018-10-12 5:34:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
628,1,2018-10-13,2018-10-13 9:23:00,199:200:54:542,6,2018-10-13 5:34:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
629,2,2018-10-13,2018-10-13 9:16:00,199:200:54:542,13,2018-10-13 5:36:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
630,3,2018-10-13,2018-10-13 9:24:00,199:200:54:542,9,2018-10-13 5:34:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
631,4,2018-10-13,2018-10-13 9:23:00,199:200:54:542,12,2018-10-13 5:38:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
632,5,2018-10-13,2018-10-13 9:22:00,199:200:54:542,7,2018-10-13 5:38:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
633,6,2018-10-13,2018-10-13 9:18:00,199:200:54:542,8,2018-10-13 5:38:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
634,7,2018-10-13,2018-10-13 9:18:00,199:200:54:542,4,2018-10-13 5:36:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
635,8,2018-10-13,2018-10-13 9:15:00,199:200:54:542,14,2018-10-13 5:36:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
636,9,2018-10-13,2018-10-13 9:17:00,199:200:54:542,8,2018-10-13 5:34:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
637,10,2018-10-13,2018-10-13 9:20:00,199:200:54:542,8,2018-10-13 5:34:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
638,11,2018-10-13,2018-10-13 9:24:00,199:200:54:542,10,2018-10-13 5:31:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
639,12,2018-10-13,2018-10-13 9:18:00,199:200:54:542,7,2018-10-13 5:34:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
640,13,2018-10-13,2018-10-13 9:22:00,199:200:54:542,4,2018-10-13 5:32:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
641,14,2018-10-13,2018-10-13 9:19:00,199:200:54:542,12,2018-10-13 5:31:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
642,15,2018-10-13,2018-10-13 9:24:00,199:200:54:542,12,2018-10-13 5:38:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
643,16,2018-10-13,2018-10-13 9:22:00,199:200:54:542,6,2018-10-13 5:36:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
644,17,2018-10-13,2018-10-13 9:16:00,199:200:54:542,12,2018-10-13 5:36:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
645,18,2018-10-13,2018-10-13 9:19:00,199:200:54:542,5,2018-10-13 5:38:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
646,19,2018-10-13,2018-10-13 9:21:00,199:200:54:542,6,2018-10-13 5:37:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
647,20,2018-10-13,2018-10-13 9:16:00,199:200:54:542,4,2018-10-13 5:38:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
648,21,2018-10-13,2018-10-13 9:15:00,199:200:54:542,12,2018-10-13 5:33:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
649,22,2018-10-13,2018-10-13 9:19:00,199:200:54:542,14,2018-10-13 5:34:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
650,23,2018-10-13,2018-10-13 9:24:00,199:200:54:542,7,2018-10-13 5:39:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
651,24,2018-10-13,2018-10-13 9:19:00,199:200:54:542,10,2018-10-13 5:36:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
652,25,2018-10-13,2018-10-13 9:22:00,199:200:54:542,14,2018-10-13 5:31:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
653,26,2018-10-13,2018-10-13 9:20:00,199:200:54:542,11,2018-10-13 5:32:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
654,27,2018-10-13,2018-10-13 9:24:00,199:200:54:542,11,2018-10-13 5:36:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
655,28,2018-10-13,2018-10-13 9:22:00,199:200:54:542,8,2018-10-13 5:31:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
656,29,2018-10-13,2018-10-13 9:15:00,199:200:54:542,8,2018-10-13 5:32:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
657,30,2018-10-13,,,,,,,,,,Absent
658,31,2018-10-13,2018-10-13 9:20:00,199:200:54:542,10,2018-10-13 5:38:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
659,32,2018-10-13,2018-10-13 9:24:00,199:200:54:542,13,2018-10-13 5:34:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
660,33,2018-10-13,2018-10-13 9:20:00,199:200:54:542,10,2018-10-13 5:33:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
661,34,2018-10-13,,,,,,,,,,Absent
662,35,2018-10-13,2018-10-13 9:21:00,199:200:54:542,5,2018-10-13 5:32:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
663,36,2018-10-13,2018-10-13 9:19:00,199:200:54:542,13,2018-10-13 5:30:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
664,37,2018-10-13,2018-10-13 9:16:00,199:200:54:542,7,2018-10-13 5:31:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
665,38,2018-10-13,2018-10-13 9:22:00,199:200:54:542,10,2018-10-13 5:30:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
666,39,2018-10-13,2018-10-13 9:20:00,199:200:54:542,5,2018-10-13 5:32:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
667,40,2018-10-13,2018-10-13 9:16:00,199:200:54:542,5,2018-10-13 5:32:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
668,41,2018-10-13,2018-10-13 9:20:00,199:200:54:542,12,2018-10-13 5:36:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
669,42,2018-10-13,2018-10-13 9:22:00,199:200:54:542,7,2018-10-13 5:34:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
670,43,2018-10-13,2018-10-13 9:15:00,199:200:54:542,8,2018-10-13 5:35:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
671,44,2018-10-13,2018-10-13 9:20:00,199:200:54:542,6,2018-10-13 5:33:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
672,45,2018-10-13,2018-10-13 9:17:00,199:200:54:542,7,2018-10-13 5:32:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
673,46,2018-10-13,2018-10-13 9:23:00,199:200:54:542,11,2018-10-13 5:33:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
674,47,2018-10-13,2018-10-13 9:19:00,199:200:54:542,10,2018-10-13 5:33:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
675,48,2018-10-13,2018-10-13 9:18:00,199:200:54:542,8,2018-10-13 5:35:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
676,49,2018-10-13,2018-10-13 9:16:00,199:200:54:542,13,2018-10-13 5:30:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
677,50,2018-10-13,2018-10-13 9:20:00,199:200:54:542,13,2018-10-13 5:32:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
678,51,2018-10-13,2018-10-13 9:15:00,199:200:54:542,5,2018-10-13 5:32:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
679,52,2018-10-13,2018-10-13 9:22:00,199:200:54:542,5,2018-10-13 5:33:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
680,53,2018-10-13,2018-10-13 9:24:00,199:200:54:542,10,2018-10-13 5:32:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
681,54,2018-10-13,2018-10-13 9:17:00,199:200:54:542,6,2018-10-13 5:32:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
682,55,2018-10-13,2018-10-13 9:17:00,199:200:54:542,13,2018-10-13 5:33:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
683,56,2018-10-13,2018-10-13 9:21:00,199:200:54:542,13,2018-10-13 5:35:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
684,57,2018-10-13,2018-10-13 9:15:00,199:200:54:542,9,2018-10-13 5:38:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
685,1,2018-10-15,2018-10-15 9:16:00,199:200:54:542,7,2018-10-15 5:36:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
686,2,2018-10-15,2018-10-15 9:24:00,199:200:54:542,9,2018-10-15 5:38:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
687,3,2018-10-15,2018-10-15 9:24:00,199:200:54:542,13,2018-10-15 5:30:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
688,4,2018-10-15,2018-10-15 9:22:00,199:200:54:542,13,2018-10-15 5:34:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
689,5,2018-10-15,2018-10-15 9:23:00,199:200:54:542,11,2018-10-15 5:38:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
690,6,2018-10-15,2018-10-15 9:17:00,199:200:54:542,7,2018-10-15 5:36:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
691,7,2018-10-15,2018-10-15 9:18:00,199:200:54:542,4,2018-10-15 5:36:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
692,8,2018-10-15,2018-10-15 9:19:00,199:200:54:542,4,2018-10-15 5:35:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
693,9,2018-10-15,2018-10-15 9:18:00,199:200:54:542,6,2018-10-15 5:34:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
694,10,2018-10-15,2018-10-15 9:23:00,199:200:54:542,11,2018-10-15 5:39:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
695,11,2018-10-15,2018-10-15 9:15:00,199:200:54:542,7,2018-10-15 5:31:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
696,12,2018-10-15,2018-10-15 9:21:00,199:200:54:542,4,2018-10-15 5:35:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
697,13,2018-10-15,2018-10-15 9:20:00,199:200:54:542,8,2018-10-15 5:38:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
698,14,2018-10-15,2018-10-15 9:16:00,199:200:54:542,5,2018-10-15 5:32:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
699,15,2018-10-15,2018-10-15 9:21:00,199:200:54:542,13,2018-10-15 5:36:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
700,16,2018-10-15,2018-10-15 9:18:00,199:200:54:542,8,2018-10-15 5:34:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
701,17,2018-10-15,2018-10-15 9:16:00,199:200:54:542,12,2018-10-15 5:39:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
702,18,2018-10-15,2018-10-15 9:18:00,199:200:54:542,4,2018-10-15 5:34:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
703,19,2018-10-15,2018-10-15 9:19:00,199:200:54:542,10,2018-10-15 5:33:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
704,20,2018-10-15,2018-10-15 9:18:00,199:200:54:542,7,2018-10-15 5:38:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
705,21,2018-10-15,2018-10-15 9:24:00,199:200:54:542,4,2018-10-15 5:35:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
706,22,2018-10-15,2018-10-15 9:15:00,199:200:54:542,11,2018-10-15 5:39:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
707,23,2018-10-15,2018-10-15 9:17:00,199:200:54:542,12,2018-10-15 5:36:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
708,24,2018-10-15,2018-10-15 9:21:00,199:200:54:542,12,2018-10-15 5:34:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
709,25,2018-10-15,2018-10-15 9:18:00,199:200:54:542,6,2018-10-15 5:35:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
710,26,2018-10-15,2018-10-15 9:15:00,199:200:54:542,4,2018-10-15 5:38:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
711,27,2018-10-15,2018-10-15 9:20:00,199:200:54:542,14,2018-10-15 5:37:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
712,28,2018-10-15,2018-10-15 9:18:00,199:200:54:542,13,2018-10-15 5:32:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
713,29,2018-10-15,2018-10-15 9:23:00,199:200:54:542,13,2018-10-15 5:35:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
714,30,2018-10-15,2018-10-15 9:22:00,199:200:54:542,12,2018-10-15 5:37:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
715,31,2018-10-15,2018-10-15 9:24:00,199:200:54:542,10,2018-10-15 5:33:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
716,32,2018-10-15,2018-10-15 9:19:00,199:200:54:542,5,2018-10-15 5:36:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
717,33,2018-10-15,2018-10-15 9:20:00,199:200:54:542,10,2018-10-15 5:37:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
718,34,2018-10-15,,,,,,,,,,Absent
719,35,2018-10-15,2018-10-15 9:18:00,199:200:54:542,8,2018-10-15 5:30:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
720,36,2018-10-15,2018-10-15 9:18:00,199:200:54:542,9,2018-10-15 5:32:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
721,37,2018-10-15,2018-10-15 9:19:00,199:200:54:542,8,2018-10-15 5:37:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
722,38,2018-10-15,2018-10-15 9:16:00,199:200:54:542,5,2018-10-15 5:38:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
723,39,2018-10-15,2018-10-15 9:22:00,199:200:54:542,12,2018-10-15 5:34:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
724,40,2018-10-15,2018-10-15 9:21:00,199:200:54:542,14,2018-10-15 5:36:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
725,41,2018-10-15,2018-10-15 9:19:00,199:200:54:542,14,2018-10-15 5:38:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
726,42,2018-10-15,2018-10-15 9:23:00,199:200:54:542,13,2018-10-15 5:34:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
727,43,2018-10-15,2018-10-15 9:22:00,199:200:54:542,11,2018-10-15 5:39:00,199:200:54:542,17.686815,83.218483,17.686815,83.218483,Present
